Battery_Level,Battery_Temperature,Time_sin,Time_cos,Battery_Current_Feature,Time_to_Next_Charge_Minutes
0.620000005,26.79999924,-0.5187732581605222,0.8549118706729462,-48.40000153,380.0
0.610000014,26.79999924,-0.48098876891938774,0.8767267557075077,-48.40000153,370.0
0.610000014,26.70000076,-0.4422886902190014,0.8968727415326883,-46.79999924,360.0
0.610000014,26.70000076,-0.40274668985873824,0.9153114791194467,-48.40000153,350.0
0.600000024,26.70000076,-0.36243803828370186,0.9320078692827984,-48.40000153,340.0
0.600000024,26.60000038,-0.32143946530316186,0.9469301294951056,-46.79999924,330.0
0.600000024,26.60000038,-0.27982901403099325,0.9600498543859284,-48.40000153,320.0
0.600000024,26.60000038,-0.2376858923261735,0.9713420698132613,-48.40000153,310.0
0.589999974,26.5,-0.19509032201612872,0.9807852804032303,-46.79999924,300.0
0.589999974,26.5,-0.15212338618991633,0.9883615104677608,-46.79999924,290.0
0.589999974,26.39999962,-0.10886687485196514,0.9940563382223195,-46.79999924,280.0
0.589999974,26.5,-0.06540312923014367,0.9978589232386035,-46.79999924,270.0
0.579999983,26.5,-0.0218148850345609,0.9997620270799091,-46.79999924,260.0
0.579999983,26.29999924,0.02181488503456112,0.9997620270799091,-46.79999924,250.0
0.579999983,26.39999962,0.06540312923014306,0.9978589232386035,-46.79999924,240.0
0.569999993,26.39999962,0.10886687485196457,0.9940563382223196,-46.79999924,230.0
0.569999993,26.29999924,0.1521233861899167,0.9883615104677607,-46.79999924,220.0
0.569999993,26.20000076,0.19509032201612825,0.9807852804032304,-46.79999924,210.0
0.569999993,26.10000038,0.2376858923261731,0.9713420698132614,-49.79999924,200.0
0.560000002,26.10000038,0.2798290140309921,0.9600498543859287,-46.79999924,190.0
0.560000002,26.10000038,0.3214394653031616,0.9469301294951057,-46.79999924,180.0
0.560000002,26.10000038,0.36243803828370164,0.9320078692827986,-46.79999924,170.0
0.550000012,25.89999962,0.40274668985873724,0.9153114791194471,-46.79999924,160.0
0.550000012,25.89999962,0.4422886902190013,0.8968727415326883,-46.79999924,150.0
0.550000012,25.89999962,0.48098876891938763,0.8767267557075077,-46.79999924,140.0
0.550000012,25.89999962,0.5187732581605213,0.8549118706729466,-46.79999924,130.0
0.540000021,25.79999924,0.5555702330196022,0.8314696123025452,-46.79999924,120.0
0.540000021,25.79999924,0.5913096483635824,0.8064446042674827,-46.79999924,110.0
0.540000021,25.70000076,0.6259234721840591,0.7798844830928818,-46.79999924,100.0
0.540000021,25.60000038,0.6593458151000688,0.7518398074789774,-48.40000153,90.0
0.529999971,25.5,0.6915130557822693,0.7223639620597556,-46.79999924,80.0
0.529999971,25.5,0.7223639620597555,0.6915130557822694,-46.79999924,70.0
0.529999971,25.39999962,0.7518398074789773,0.659345815100069,-46.79999924,60.0
0.519999981,25.5,0.7798844830928817,0.6259234721840591,-48.40000153,50.0
0.519999981,25.39999962,0.8064446042674825,0.5913096483635825,-48.40000153,40.0
0.519999981,25.5,0.8314696123025452,0.5555702330196023,-48.40000153,30.0
0.519999981,25.5,0.8549118706729465,0.5187732581605216,-48.40000153,20.0
0.50999999,25.39999962,0.8767267557075077,0.48098876891938774,-48.40000153,10.0
0.090000004,25.39999962,0.8968727415326884,0.44228869021900125,-48.40000153,0.0
0.090000004,25.29999924,0.9153114791194471,0.40274668985873724,-46.79999924,0.0
0.090000004,25.20000076,0.9320078692827984,0.3624380382837017,-48.40000153,0.0
0.090000004,25.39999962,0.9469301294951057,0.3214394653031615,-48.40000153,0.0
0.079999998,25.20000076,0.9600498543859287,0.27982901403099203,-48.40000153,0.0
0.079999998,25.10000038,0.9713420698132614,0.2376858923261731,-48.40000153,0.0
0.079999998,25.10000038,0.9807852804032304,0.19509032201612833,-48.40000153,0.0
0.07,25.10000038,0.9883615104677607,0.1521233861899168,-48.40000153,0.0
0.07,25.0,0.9940563382223196,0.10886687485196474,-48.40000153,0.0
0.07,25.0,0.9978589232386035,0.06540312923014305,-48.40000153,0.0
0.07,25.10000038,0.9997620270799091,0.02181488503456116,-48.40000153,0.0
0.059999999,25.0,0.9997620270799091,-0.021814885034561256,-48.40000153,0.0
